DATETIME,PLANT_ID,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD,DATE_TIME,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,HOUR,CLOUD_CONDITION,EFFICIENCY_RATIO,DATE
2020-05-15 17:15:00,4135001,49718.660716,4875.0053572,6175.422889636364,6858977.331954545,2020-05-15 17:15:00,HmiyD2TTLFNqkNe,33.30025473333334,35.852207400000005,0.1738986373333333,17,Cloud-Affected,0.09805182374172784,2020-05-15
2020-05-15 17:30:00,4135001,26248.833333,2558.0166667,6211.215909090909,6859013.1477272725,2020-05-15 17:30:00,HmiyD2TTLFNqkNe,33.03212220000001,34.3384004,0.08716189,17,Cloud-Affected,0.09745258519677005,2020-05-15
2020-05-15 17:45:00,4135001,11391.25,1102.00535715,6232.811688318182,6859034.688318182,2020-05-15 17:45:00,HmiyD2TTLFNqkNe,32.311871133333334,31.54853933333333,0.0384030336,17,Cloud-Affected,0.09674138985185998,2020-05-15
2020-05-16 08:00:00,4135001,92338.64285799999,9070.4714286,332.4512987,6859383.133136363,2020-05-16 08:00:00,HmiyD2TTLFNqkNe,23.8905234,30.79129613333333,0.2980529893333333,8,Cloud-Affected,0.09823050402147163,2020-05-16
2020-05-16 08:15:00,4135001,105235.303573,10321.0410714,442.65584415000006,6859493.337681818,2020-05-16 08:15:00,HmiyD2TTLFNqkNe,24.42785433333333,33.0092104,0.3386504113333334,8,Clear-Sky,0.0980758426210123,2020-05-16
2020-05-16 08:30:00,4135001,130559.589285,12793.2142858,571.870941559091,6859622.552772728,2020-05-16 08:30:00,HmiyD2TTLFNqkNe,25.166898466666662,36.606188800000005,0.4275489526666667,8,Clear-Sky,0.09798755002111373,2020-05-16
2020-05-16 08:45:00,4135001,142487.017858,13958.0767856,726.39935065,6859777.081090909,2020-05-16 08:45:00,HmiyD2TTLFNqkNe,25.757175666666665,38.892010733333336,0.4700814853333333,8,Clear-Sky,0.09796034049579427,2020-05-16
2020-05-16 09:00:00,4135001,140956.303572,13808.6267858,886.4431818136363,6859937.125,2020-05-16 09:00:00,HmiyD2TTLFNqkNe,25.999422266666667,38.70590013333334,0.4611857686666666,9,Clear-Sky,0.09796388267763137,2020-05-16
2020-05-16 09:15:00,4135001,127605.142857,12505.0464286,1032.7207792454547,6860083.402590909,2020-05-16 09:15:00,HmiyD2TTLFNqkNe,26.297007333333337,39.343784466666655,0.41958991,9,Clear-Sky,0.09799798149682502,2020-05-16
2020-05-16 09:30:00,4135001,129779.410713,12717.1303571,1176.6282467727272,6860227.310045455,2020-05-16 09:30:00,HmiyD2TTLFNqkNe,26.59366866666667,39.879952333333335,0.420493884,9,Clear-Sky,0.09799035368732897,2020-05-16
2020-05-16 09:45:00,4135001,161148.232142,15778.1428572,1334.4488636818182,6860385.130636364,2020-05-16 09:45:00,HmiyD2TTLFNqkNe,27.030969466666665,41.825665333333326,0.5405936786666665,9,Clear-Sky,0.09791074123169205,2020-05-16
2020-05-16 10:00:00,4135001,161620.160715,15823.0624999,1527.5592532272726,6860578.241090909,2020-05-16 10:00:00,HmiyD2TTLFNqkNe,27.611354533333337,46.072651933333326,0.491453022,10,Clear-Sky,0.09790277667030842,2020-05-16
2020-05-16 10:15:00,4135001,156988.035715,15370.617857199999,1688.6972402727274,6860739.379045454,2020-05-16 10:15:00,HmiyD2TTLFNqkNe,27.93121328571429,44.468571,0.4697288307142857,10,Clear-Sky,0.09790948582288272,2020-05-16
2020-05-16 10:30:00,4135001,206873.089291,20231.7249999,1896.8141233636363,6860947.495954546,2020-05-16 10:30:00,HmiyD2TTLFNqkNe,28.2829874,48.962665,0.654436842,10,Clear-Sky,0.0977977612711185,2020-05-16
2020-05-16 10:45:00,4135001,183095.428571,17914.6571428,2115.0535714545454,6861165.735363636,2020-05-16 10:45:00,HmiyD2TTLFNqkNe,28.78232633333333,50.154118,0.5955213746666665,10,Clear-Sky,0.09784327922667456,2020-05-16
2020-05-16 11:00:00,4135001,177344.375001,17355.6821429,2311.7199675454544,6861362.401772726,2020-05-16 11:00:00,HmiyD2TTLFNqkNe,29.1554974,49.15606886666666,0.5752638966666666,11,Clear-Sky,0.09786429449934421,2020-05-16
2020-05-16 11:15:00,4135001,167348.357146,16382.2249999,2506.880681818182,6861557.5625,2020-05-16 11:15:00,HmiyD2TTLFNqkNe,29.3643758,48.12385466666667,0.5423748746666666,11,Clear-Sky,0.09789295383167478,2020-05-16
2020-05-16 11:30:00,4135001,157634.875001,15434.8267857,2689.764610409091,6861740.446409091,2020-05-16 11:30:00,HmiyD2TTLFNqkNe,29.6892496,46.51825533333333,0.4934305533333333,11,Clear-Sky,0.09791505075004553,2020-05-16
2020-05-16 11:45:00,4135001,194969.017857,19073.228571300002,2875.715097409091,6861926.396909091,2020-05-16 11:45:00,HmiyD2TTLFNqkNe,29.8473918,47.0438902,0.62278731,11,Clear-Sky,0.09782697159242634,2020-05-16
2020-05-16 12:00:00,4135001,198417.839286,19409.3839285,3096.257305227273,6862146.9390909085,2020-05-16 12:00:00,HmiyD2TTLFNqkNe,30.089862066666665,50.091819333333326,0.6620043019999999,12,Clear-Sky,0.09782076046359552,2020-05-16
2020-05-16 12:15:00,4135001,164938.357143,16146.9214285,3306.363636409091,6862357.045409092,2020-05-16 12:15:00,HmiyD2TTLFNqkNe,30.376898714285712,48.67528185714285,0.5404251285714285,12,Clear-Sky,0.09789670339993002,2020-05-16
2020-05-16 12:30:00,4135001,228677.553569,22351.071427900002,3518.646104,6862569.327818182,2020-05-16 12:30:00,HmiyD2TTLFNqkNe,30.8864686,50.44957046666666,0.76711941,12,Clear-Sky,0.09774055686298876,2020-05-16
2020-05-16 12:45:00,4135001,245404.19643,23955.614285,3783.261363727273,6862833.943090909,2020-05-16 12:45:00,HmiyD2TTLFNqkNe,31.2210448,54.23274553333334,0.8122406413333334,12,Clear-Sky,0.09761697083217233,2020-05-16
2020-05-16 13:00:00,4135001,191385.517857,18721.417857200002,4029.8725649545454,6863080.554363637,2020-05-16 13:00:00,HmiyD2TTLFNqkNe,31.31397713333333,52.8518024,0.636164586,13,Clear-Sky,0.09782045196955982,2020-05-16
2020-05-16 13:15:00,4135001,233783.17858,22843.682144,4268.255681818182,6863318.9375,2020-05-16 13:15:00,HmiyD2TTLFNqkNe,31.66299653333333,52.0534832,0.7332435986666667,13,Clear-Sky,0.09771311299107412,2020-05-16
2020-05-16 13:30:00,4135001,185596.839283,18158.7285714,4500.233766227273,6863550.915590909,2020-05-16 13:30:00,HmiyD2TTLFNqkNe,31.617256666666663,49.747872,0.5838647386666667,13,Clear-Sky,0.09783964339883708,2020-05-16
2020-05-16 13:45:00,4135001,155359.857143,15212.2035714,4686.034902590909,6863736.716727273,2020-05-16 13:45:00,HmiyD2TTLFNqkNe,31.3661072,47.2997298,0.5023924839999999,13,Clear-Sky,0.0979159214686843,2020-05-16
2020-05-16 14:00:00,4135001,138304.017858,13548.9964284,4853.424513,6863904.106318181,2020-05-16 14:00:00,HmiyD2TTLFNqkNe,31.423628733333334,46.57489593333333,0.435684946,14,Clear-Sky,0.09796531321534761,2020-05-16
2020-05-16 14:15:00,4135001,187844.482144,18380.15,5029.784902590909,6864080.466727273,2020-05-16 14:15:00,HmiyD2TTLFNqkNe,31.98976833333333,47.82889013333333,0.5959771373333332,14,Clear-Sky,0.09784769714933618,2020-05-16
2020-05-16 14:30:00,4135001,163898.142858,16046.5160714,5236.1022728181815,6864286.784,2020-05-16 14:30:00,HmiyD2TTLFNqkNe,32.24326421428572,48.35548621428571,0.5345009864285714,14,Clear-Sky,0.09790541730117447,2020-05-16
2020-05-16 14:45:00,4135001,160488.732143,15714.4446429,5413.642857136364,6864464.3246818185,2020-05-16 14:45:00,HmiyD2TTLFNqkNe,32.3501976,46.20359726666666,0.5149644066666667,14,Clear-Sky,0.09791618659494415,2020-05-16
2020-05-16 15:00:00,4135001,157761.053571,15448.5982142,5587.6185065,6864638.3003181815,2020-05-16 15:00:00,HmiyD2TTLFNqkNe,32.436879733333335,45.77020906666667,0.5036263826666665,15,Clear-Sky,0.09792403045310162,2020-05-16
2020-05-16 15:15:00,4135001,130584.214286,12795.3446429,5752.643668818182,6864803.3255,2020-05-16 15:15:00,HmiyD2TTLFNqkNe,32.52414946666667,45.840537533333325,0.419735824,15,Clear-Sky,0.09798538600443832,2020-05-16
2020-05-16 15:30:00,4135001,111366.892859,10918.8928573,5885.983766227273,6864936.665590909,2020-05-16 15:30:00,HmiyD2TTLFNqkNe,32.328025399999994,43.170092666666655,0.349962358,15,Clear-Sky,0.0980443341552525,2020-05-16
2020-05-16 15:45:00,4135001,84875.464285,8340.4500001,5994.359577909091,6865045.041409091,2020-05-16 15:45:00,HmiyD2TTLFNqkNe,32.103391466666665,39.814438866666656,0.261408532,15,Cloud-Affected,0.09826691459494029,2020-05-16
2020-05-16 16:00:00,4135001,74288.82143,7303.142857,6082.580357181819,6865133.262136363,2020-05-16 16:00:00,HmiyD2TTLFNqkNe,32.029101733333334,37.712012,0.2276812526666666,16,Cloud-Affected,0.09830742656055622,2020-05-16
2020-05-16 16:15:00,4135001,62692.464284,6150.5053572,6158.726461045455,6865209.408272727,2020-05-16 16:15:00,HmiyD2TTLFNqkNe,31.9597596,36.301157466666666,0.191869824,16,Cloud-Affected,0.09810597537429543,2020-05-16
2020-05-16 16:30:00,4135001,57192.375001,5608.7553573,6226.525162363637,6865277.206954545,2020-05-16 16:30:00,HmiyD2TTLFNqkNe,31.90710457142857,35.77269607142857,0.1755969835714285,16,Cloud-Affected,0.09806823649484624,2020-05-16
2020-05-16 16:45:00,4135001,48707.750001,4775.5607142,6285.038149227273,6865335.72009091,2020-05-16 16:45:00,HmiyD2TTLFNqkNe,31.88745533333333,34.781236066666665,0.150128168,16,Cloud-Affected,0.09804519227642325,2020-05-16
2020-05-16 17:00:00,4135001,43256.571428,4240.2982144,6337.012987,6865387.694818183,2020-05-16 17:00:00,HmiyD2TTLFNqkNe,31.747082466666665,33.73915806666666,0.1337432077333333,17,Cloud-Affected,0.0980266829852181,2020-05-16
2020-05-16 17:15:00,4135001,35250.160716,3448.0714285,6380.866883090909,6865431.548727273,2020-05-16 17:15:00,HmiyD2TTLFNqkNe,31.540801866666666,32.74589640000001,0.109053603,17,Cloud-Affected,0.09781718319754852,2020-05-16
2020-05-16 17:30:00,4135001,25881.785715,2516.7553571,6415.098214318182,6865465.78,2020-05-16 17:30:00,HmiyD2TTLFNqkNe,31.300166866666668,31.599767866666667,0.0795873111333333,17,Cloud-Affected,0.09724040623832975,2020-05-16
2020-05-16 17:45:00,4135001,16533.9107144,1603.10178571,6438.645292227273,6865489.32709091,2020-05-16 17:45:00,HmiyD2TTLFNqkNe,31.0485982,30.124161733333327,0.0504507636666666,17,Cloud-Affected,0.09695841554979481,2020-05-16
2020-05-17 08:00:00,4135001,111470.267857,10929.7982145,367.12824675,6865877.537363636,2020-05-17 08:00:00,HmiyD2TTLFNqkNe,25.0617614,34.63271466666667,0.3787024119999999,8,Clear-Sky,0.09805124204528985,2020-05-17
2020-05-17 08:15:00,4135001,113588.17857,11135.2946429,490.6663961,6866001.075545454,2020-05-17 08:15:00,HmiyD2TTLFNqkNe,25.646803733333336,37.81797673333334,0.3835502693333333,8,Clear-Sky,0.09803216129606082,2020-05-17
2020-05-17 08:30:00,4135001,123013.892857,12057.8107142,617.3206168818182,6866127.729727272,2020-05-17 08:30:00,HmiyD2TTLFNqkNe,26.14622593333333,40.326182133333326,0.4169753466666666,8,Clear-Sky,0.09801991006184031,2020-05-17
2020-05-17 08:45:00,4135001,164801.160715,16134.9196428,775.6956168909092,6866286.104681819,2020-05-17 08:45:00,HmiyD2TTLFNqkNe,27.030932600000003,44.45619293333334,0.561811632,8,Clear-Sky,0.09790537622913367,2020-05-17
2020-05-17 09:00:00,4135001,169528.375,16595.9624999,969.4439934999999,6866479.853090909,2020-05-17 09:00:00,HmiyD2TTLFNqkNe,27.683191,48.176432,0.5760844593333334,9,Clear-Sky,0.09789489517551266,2020-05-17
2020-05-17 09:15:00,4135001,142848.482143,13991.1553571,1129.8652597272726,6866640.274363637,2020-05-17 09:15:00,HmiyD2TTLFNqkNe,27.985940285714285,45.11740971428571,0.4417064292857143,9,Clear-Sky,0.09794402535613927,2020-05-17
2020-05-17 09:30:00,4135001,183590.821428,17965.3107143,1325.2564935,6866835.665590909,2020-05-17 09:30:00,HmiyD2TTLFNqkNe,28.59910273333333,46.90497853333333,0.626964662,9,Clear-Sky,0.09785516821899276,2020-05-17
2020-05-17 09:45:00,4135001,227299.58929,22218.2303581,1547.1826298181818,6867057.591772727,2020-05-17 09:45:00,HmiyD2TTLFNqkNe,29.23562,49.9406148,0.7723580713333332,9,Clear-Sky,0.09774866038034451,2020-05-17
2020-05-17 10:00:00,4135001,216354.160702,21149.9892858,1804.8384740000001,6867315.247590909,2020-05-17 10:00:00,HmiyD2TTLFNqkNe,30.091312666666663,52.08946933333333,0.7535374446666667,10,Clear-Sky,0.09775633256682031,2020-05-17
2020-05-17 10:15:00,4135001,213328.357147,20861.5571429,2033.6306818181818,6867544.091727273,2020-05-17 10:15:00,HmiyD2TTLFNqkNe,30.02618813333333,48.932501133333325,0.7175451686666666,10,Clear-Sky,0.09779083016387151,2020-05-17
2020-05-17 10:30:00,4135001,225160.44644,21990.9107148,2279.8904220909094,6867790.2995,2020-05-17 10:30:00,HmiyD2TTLFNqkNe,30.158901066666665,50.718400200000005,0.685881602,10,Clear-Sky,0.09766773455328027,2020-05-17
2020-05-17 10:45:00,4135001,252507.32143,24634.428573,2551.939935090909,6868062.394454545,2020-05-17 10:45:00,HmiyD2TTLFNqkNe,31.06742553333333,55.4462772,0.8551090753333334,10,Clear-Sky,0.09755926455316326,2020-05-17
2020-05-17 11:00:00,4135001,243104.78571,23719.482142,2811.5738636363635,6868321.982954546,2020-05-17 11:00:00,HmiyD2TTLFNqkNe,31.16485806666667,55.28936173333333,0.8123890526666666,11,Clear-Sky,0.09756896423378107,2020-05-17
2020-05-17 11:15:00,4135001,277243.94643,27034.6321414,3106.9074674999997,6868617.316590909,2020-05-17 11:15:00,HmiyD2TTLFNqkNe,31.53113,60.208569533333325,0.997903636,11,Clear-Sky,0.09751207371528973,2020-05-17
2020-05-17 11:30:00,4135001,268838.82143,26224.062501,3418.5438311818184,6868927.521090909,2020-05-17 11:30:00,HmiyD2TTLFNqkNe,32.317808071428566,63.145581571428565,0.97745754,11,Clear-Sky,0.0975456682986099,2020-05-17
2020-05-17 11:45:00,4135001,236420.660706,23074.4815471,3695.4558981818186,6869205.865045454,2020-05-17 11:45:00,HmiyD2TTLFNqkNe,32.5278644,61.80199160000001,0.869908956,11,Clear-Sky,0.09759926005703107,2020-05-17
2020-05-17 12:00:00,4135001,179601.339283,17569.6803573,3911.6347403181817,6869422.043772727,2020-05-17 12:00:00,HmiyD2TTLFNqkNe,32.495967666666665,56.101076266666674,0.635450962,12,Clear-Sky,0.09782599855569697,2020-05-17
2020-05-17 12:15:00,4135001,232526.089289,22708.0482142,4139.642857136364,6869650.051954546,2020-05-17 12:15:00,HmiyD2TTLFNqkNe,32.98554906666667,55.0942282,0.7835893886666667,12,Clear-Sky,0.09765806617070319,2020-05-17
2020-05-17 12:30:00,4135001,183652.232143,17951.9339283,4373.861201318182,6869884.270272728,2020-05-17 12:30:00,HmiyD2TTLFNqkNe,33.10833713333334,56.4158632,0.6696705126666667,12,Clear-Sky,0.09774960924145919,2020-05-17
2020-05-17 12:45:00,4135001,230469.857144,22497.8178564,4592.754058454546,6870103.163136363,2020-05-17 12:45:00,HmiyD2TTLFNqkNe,33.64918780000001,56.556677533333335,0.8371243526666667,12,Clear-Sky,0.09761718141884006,2020-05-17
2020-05-17 13:00:00,4135001,129220.892857,12658.4035713,4820.159090909091,6870330.568181818,2020-05-17 13:00:00,HmiyD2TTLFNqkNe,33.88692626666666,53.80755813333333,0.4224988753333333,13,Clear-Sky,0.09795941887902133,2020-05-17
2020-05-17 13:15:00,4135001,141976.303573,13890.5089286,4933.2857143636365,6870443.694727273,2020-05-17 13:15:00,HmiyD2TTLFNqkNe,33.053440333333334,43.3909484,0.4517712339999999,13,Clear-Sky,0.09783681205263885,2020-05-17
2020-05-17 13:30:00,4135001,225256.089284,21993.3232134,5173.957792181818,6870684.36690909,2020-05-17 13:30:00,HmiyD2TTLFNqkNe,33.727413,54.2896504,0.7428897426666667,13,Clear-Sky,0.09763697524585495,2020-05-17
2020-05-17 13:45:00,4135001,186896.553571,18266.875,5381.596590863636,6870892.0057272725,2020-05-17 13:45:00,HmiyD2TTLFNqkNe,34.05229864285714,52.027917142857135,0.6250849942857142,13,Clear-Sky,0.0977378911006008,2020-05-17
2020-05-17 14:00:00,4135001,195425.267851,19093.9589284,5624.824675318182,6871135.233772728,2020-05-17 14:00:00,HmiyD2TTLFNqkNe,34.48483913333333,55.32990506666666,0.6977725753333333,14,Clear-Sky,0.09770465783860659,2020-05-17
2020-05-17 14:15:00,4135001,127088.571429,12450.1464286,5780.064123409091,6871290.473181818,2020-05-17 14:15:00,HmiyD2TTLFNqkNe,34.304164533333335,47.853904533333335,0.4311784306666666,14,Clear-Sky,0.09796432746555395,2020-05-17
2020-05-17 14:30:00,4135001,87466.928572,8580.1267855,5905.830357181819,6871416.23940909,2020-05-17 14:30:00,HmiyD2TTLFNqkNe,34.02411533333334,44.905969266666666,0.3150899026666667,14,Clear-Sky,0.09809566799224134,2020-05-17
2020-05-17 14:45:00,4135001,209780.767856,20508.2392859,6059.728896136364,6871570.137954545,2020-05-17 14:45:00,HmiyD2TTLFNqkNe,34.147082733333335,47.63582766666666,0.6598271179999999,14,Clear-Sky,0.0977603404520737,2020-05-17
2020-05-17 15:00:00,4135001,203799.660711,19932.6107144,6307.818181818182,6871818.2272727275,2020-05-17 15:00:00,HmiyD2TTLFNqkNe,35.109771733333325,54.05481966666666,0.6836362013333332,15,Clear-Sky,0.09780492590056676,2020-05-17
2020-05-17 15:15:00,4135001,157427.55357,15414.2660713,6504.491071409091,6872014.900181818,2020-05-17 15:15:00,HmiyD2TTLFNqkNe,35.25248613333334,49.98867166666666,0.5102416726666666,15,Clear-Sky,0.09791339395010076,2020-05-17
